wavelength,a_Ci_2_Deff_2,a_Ci_2_Deff_6,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_5_Deff_2,a_Ci_5_Deff_6,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_24_Deff_2,a_Ci_24_Deff_6,a_Ci_24_Deff_12,a_Ci_24_Deff_24,b_Ci_2_Deff_2,b_Ci_2_Deff_6,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_5_Deff_2,b_Ci_5_Deff_6,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_24_Deff_2,b_Ci_24_Deff_6,b_Ci_24_Deff_12,b_Ci_24_Deff_24,bb_Ci_2_Deff_2,bb_Ci_2_Deff_6,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_5_Deff_2,bb_Ci_5_Deff_6,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_24_Deff_2,bb_Ci_24_Deff_6,bb_Ci_24_Deff_12,bb_Ci_24_Deff_24
4.099999999999999756e-01,1.245823328363407922e-01,7.608256528196799540e-02,4.814789686013215553e-02,2.804624974296672513e-02,8.482929668375301102e-02,4.133090074765145144e-02,2.299136636659754318e-02,1.219604201294016525e-02,6.469021034666322389e-02,2.809668233533553494e-02,1.487155014621925272e-02,7.674237024921128081e-03,3.345869146584461995e-01,1.893529905004229796e-01,8.671069345736942546e-02,3.860682756365184376e-02,1.107829027310761744e-01,5.985238561683480646e-02,2.931357077165845648e-02,1.409875363236952860e-02,6.523965470923420717e-02,3.395081992243959013e-02,1.732208103800837382e-02,8.640978018114267578e-03,2.115410275989741771e-03,5.568857541429561098e-04,2.125649961582901266e-04,8.525519422090464101e-05,9.684528125150424068e-04,2.422507491295694461e-04,9.618252327377195055e-05,4.218689103961937280e-05,8.108142864475946813e-04,2.071003785324582191e-04,8.636842481811101097e-05,3.971416797515484227e-05
4.109999999999999765e-01,1.249911571370193042e-01,7.624777405241731087e-02,4.821565634787904064e-02,2.806767930786935317e-02,8.505154138263069930e-02,4.138221804959249517e-02,2.300488008440043641e-02,1.219837822375598353e-02,6.482469422448132457e-02,2.811704877413492148e-02,1.487450271279425890e-02,7.673662810953205127e-03,3.335180303579345362e-01,1.890457102110275900e-01,8.662625343277059742e-02,3.858479254145387449e-02,1.104660172137812008e-01,5.974361191090730994e-02,2.928710088104703735e-02,1.409431591695912110e-02,6.512423877806565453e-02,3.390790583056550039e-02,1.731303694910143326e-02,8.640541103382630428e-03,2.115181366961876083e-03,5.573290577358006948e-04,2.126020873068437157e-04,8.526951217529218116e-05,9.703135087791352415e-04,2.433631809143909654e-04,9.667420300744775574e-05,4.241976107214507919e-05,8.135596921299517075e-04,2.086268857021218379e-04,8.711008610814911898e-05,4.008009041699442360e-05
4.119999999999999774e-01,1.253716893854525671e-01,7.640145834591044460e-02,4.827855368802293212e-02,2.808753744534284863e-02,8.525882130958771510e-02,4.142999553236306060e-02,2.301741821520885203e-02,1.220051998130395818e-02,6.495005669656477021e-02,2.813592292194162792e-02,1.487718085224392153e-02,7.673082087042204513e-03,3.322191994123412928e-01,1.887243444192209796e-01,8.654771081202362881e-02,3.856525272992065295e-02,1.100794724827958287e-01,5.962722818504589267e-02,2.926066296100105976e-02,1.409010002690347027e-02,6.497327985066332634e-02,3.385999331277420032e-02,1.730334845169532662e-02,8.640011695208293235e-03,2.114174672756201790e-03,5.576329680566963990e-04,2.126446686584372190e-04,8.530239415133706118e-05,9.716652466378737814e-04,2.443687001880133253e-04,9.713084703806313010e-05,4.264126054596276204e-05,8.157091001254717895e-04,2.100475882588673617e-04,8.781600048312462241e-05,4.043219947133813052e-05
4.129999999999999782e-01,1.257177185014356491e-01,7.654068676170344698e-02,4.833545109333210743e-02,2.810549295441643058e-02,8.544785273135815928e-02,4.147334597584391436e-02,2.302874124860979088e-02,1.220242588233018746e-02,6.506422150480961619e-02,2.815293918213398333e-02,1.487951962461641145e-02,7.672497449260868435e-03,3.311689746522082367e-01,1.884480329328914183e-01,8.647697965066984682e-02,3.854742397853609670e-02,1.097711354432436004e-01,5.952873750558310140e-02,2.923761685496503032e-02,1.408641117894529962e-02,6.485869628366427997e-02,3.382101146270029279e-02,1.729544404501200464e-02,8.639727796643296293e-03,2.111830116695793957e-03,5.579096703725792668e-04,2.127518930750987196e-04,8.536135395121463576e-05,9.723715130935238092e-04,2.452623692639205994e-04,9.755977588010559826e-05,4.285346366966009192e-05,8.172491365029105727e-04,2.113378416566499189e-04,8.847750232377159490e-05,4.076654325427588336e-05
4.139999999999999791e-01,1.260213228237432870e-01,7.666272488785577655e-02,4.838529073546990467e-02,2.812122474231876917e-02,8.561504942015228659e-02,4.151154111315888406e-02,2.303867145577639247e-02,1.220407077887525858e-02,6.516518962888799560e-02,2.816782491582073278e-02,1.488148080416372074e-02,7.671917613742078312e-03,3.299404089491420611e-01,1.881693637026892463e-01,8.641484351695297161e-02,3.853276662166869176e-02,1.094088943260079078e-01,5.942726499973302601e-02,2.921569392697154904e-02,1.408314100902039769e-02,6.471516914379212004e-02,3.377914567481515862e-02,1.728739147722105698e-02,8.639421441959102554e-03,2.108356305006765102e-03,5.583061663254317844e-04,2.129065494895101109e-04,8.542297350714548460e-05,9.724325682950874915e-04,2.460754118662367043e-04,9.796465400008696816e-05,4.305356280635163528e-05,8.181093693461286833e-04,2.124845451431646936e-04,8.908699965315512866e-05,4.107839865810271335e-05
4.149999999999999800e-01,1.262765612434036955e-01,7.676500459704357904e-02,4.842693510943939239e-02,2.813436969640725760e-02,8.575741762533045653e-02,4.154387536997929814e-02,2.304702822328799638e-02,1.220542667549031138e-02,6.525119480628864543e-02,2.818031066143983354e-02,1.488302772176299665e-02,7.671351777983365094e-03,3.289407934380232934e-01,1.879389538442992891e-01,8.636284705265266648e-02,3.852057513360729324e-02,1.091180368692863389e-01,5.934435992656304087e-02,2.919765584643586182e-02,1.408051948615902937e-02,6.460329902451579509e-02,3.374610475881479471e-02,1.728121305168416055e-02,8.639368946111933290e-03,2.103233076678702809e-03,5.586740684909026174e-04,2.131198921316508382e-04,8.550096327920645963e-05,9.717484328398615350e-04,2.467850194063029158e-04,9.834171565265889114e-05,4.323928698893912762e-05,8.182958915462840892e-04,2.134711216866069881e-04,8.963741500414744369e-05,4.136352762821481126e-05
4.159999999999999809e-01,1.264758489985726708e-01,7.684525344023818150e-02,4.845946875186232794e-02,2.814462806740719580e-02,8.587161541649065977e-02,4.156980597654746923e-02,2.305368980267720122e-02,1.220647930049493374e-02,6.532046094868457220e-02,2.819023128242497539e-02,1.488415614677297133e-02,7.670816354111814964e-03,3.278023015759006231e-01,1.877156687841950999e-01,8.632165161128182995e-02,3.851209401901051210e-02,1.087848784501616595e-01,5.926152658557536090e-02,2.918128366168841123e-02,1.407836641673927691e-02,6.446685474986874054e-02,3.371138816124218118e-02,1.727507349981261681e-02,8.639285420478393443e-03,2.096559640339955982e-03,5.587970931157606362e-04,2.133684355382263551e-04,8.561086138930446444e-05,9.702979071641391201e-04,2.473598788776341364e-04,9.869136208915436253e-05,4.341253594683700364e-05,8.177386861635277263e-04,2.142702037574733978e-04,9.012262567784304758e-05,4.161910884497522427e-05
4.169999999999999818e-01,1.266129904115378957e-01,7.690121158900789511e-02,4.848209584176894904e-02,2.815178177115949809e-02,8.595472907951304253e-02,4.158877786420725475e-02,2.305854104025982509e-02,1.220721912189200002e-02,6.537140425254217568e-02,2.819742400594588139e-02,1.488486548296703155e-02,7.670329139400579657e-03,3.268797159678956676e-01,1.875456779361996673e-01,8.629347760165125003e-02,3.850697725109494818e-02,1.085180996732152681e-01,5.919779948457226659e-02,2.916910730355610354e-02,1.407691712135287869e-02,6.435813960824246505e-02,3.368510996017807374e-02,1.727069995629699345e-02,8.639398795837032949e-03,2.088107664034179710e-03,5.581070828085377654e-04,2.133474919598389303e-04,8.564056606934517956e-05,9.680548680301068708e-04,2.476838674873750178e-04,9.896943686386163515e-05,4.355996812258786869e-05,8.164870720559771426e-04,2.148330885464843753e-04,9.052400103110986543e-05,4.183833176432035650e-05
4.179999999999999827e-01,1.266800917299555351e-01,7.693002159200876267e-02,4.849359370978920114e-02,2.815542793938818900e-02,8.600334866916695131e-02,4.160022159138340031e-02,2.306146075164968931e-02,1.220763383859206630e-02,6.540226949087142583e-02,2.820175060389810973e-02,1.488516357792474959e-02,7.669909823282012803e-03,3.258506827783543836e-01,1.873938335120620968e-01,8.627947854151768459e-02,3.850648016568644638e-02,1.082182875407628753e-01,5.913729888068227497e-02,2.915940530659400995e-02,1.407609159791543482e-02,6.422799003898048420e-02,3.365819709121330855e-02,1.726657072681371530e-02,8.639489645536969561e-03,2.078396622163972401e-03,5.565104698362077773e-04,2.130907244004890105e-04,8.562626191803555562e-05,9.651011713236325824e-04,2.476535696545794436e-04,9.913135940427237171e-05,4.366859395354891736e-05,8.145438956666024464e-04,2.150906386151299910e-04,9.081219063953911849e-05,4.201132266660257189e-05
4.189999999999999836e-01,1.266703112151985056e-01,7.692848396934820476e-02,4.849266512116200134e-02,2.815517794725887896e-02,8.601427809122616508e-02,4.160336308811288242e-02,2.306224975102637298e-02,1.220769100099539269e-02,6.541137335454573487e-02,2.820298139714261243e-02,1.488502939604877118e-02,7.669571365130543883e-03,3.250293501847842936e-01,1.873022393126076435e-01,8.628192966729526792e-02,3.851035867460752410e-02,1.079816105136299775e-01,5.909748334119549473e-02,2.915460503539919757e-02,1.407612875829926218e-02,6.412258812926861784e-02,3.363993251691001218e-02,1.726435004099279025e-02,8.639792230695702430e-03,2.067968202452217207e-03,5.540584590279184997e-04,2.126254867445539825e-04,8.557931185172287293e-05,9.616253157357777153e-04,2.472074660469335684e-04,9.914702122277087336e-05,4.373009632535264531e-05,8.120846395339036171e-04,2.149985220364748566e-04,9.096032022245340866e-05,4.212864621217203033e-05
