wavelength,a_Ci_2_Deff_6,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_2_Deff_48,a_Ci_5_Deff_6,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_5_Deff_48,a_Ci_8_Deff_6,a_Ci_8_Deff_12,a_Ci_8_Deff_24,a_Ci_8_Deff_48,b_Ci_2_Deff_6,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_2_Deff_48,b_Ci_5_Deff_6,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_5_Deff_48,b_Ci_8_Deff_6,b_Ci_8_Deff_12,b_Ci_8_Deff_24,b_Ci_8_Deff_48,bb_Ci_2_Deff_6,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_2_Deff_48,bb_Ci_5_Deff_6,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_5_Deff_48,bb_Ci_8_Deff_6,bb_Ci_8_Deff_12,bb_Ci_8_Deff_24,bb_Ci_8_Deff_48
4.099999999999999756e-01,8.138969603728779534e-02,5.026426421397446609e-02,2.869290760474340479e-02,1.807740268715451321e-02,4.276268227014367457e-02,2.334981630728985916e-02,1.225253678521501070e-02,7.398219782920529772e-03,2.861892207975763602e-02,1.494111977439678204e-02,7.657686606491733924e-03,4.580319605678833707e-03,1.819974273967714939e-01,8.398020633994403294e-02,3.782828455366226555e-02,2.111284304915612281e-02,5.764329687140760244e-02,2.865575304817356492e-02,1.397169223714857765e-02,8.176672522602807663e-03,3.321745026943631607e-02,1.713166127995833718e-02,8.627302258005306243e-03,5.126999373905667852e-03,5.452710761920767949e-04,2.084829694685460372e-04,8.479710082062629699e-05,4.476499939454375886e-05,2.631505278337914044e-04,1.060377909612442702e-04,4.728507149652829420e-05,2.679882933611881212e-05,2.420882202693011207e-04,1.030248738134762832e-04,4.808888002571567457e-05,2.789540401361525321e-05
4.109999999999999765e-01,8.159015088220469836e-02,5.034157222032462076e-02,2.871583912024189972e-02,1.808419693186716706e-02,4.281672739472845018e-02,2.336232544980947762e-02,1.225400524545033898e-02,7.397755908323653054e-03,2.863791549670362258e-02,1.494254916701821811e-02,7.656260597372616453e-03,4.578953083303516185e-03,1.816338106075145731e-01,8.387782602925006326e-02,3.780277681460286060e-02,2.110597246854072420e-02,5.753263204541838455e-02,2.862885575725413606e-02,1.396768168578184713e-02,8.176697053377297505e-03,3.318143223506591494e-02,1.712490385296040057e-02,8.627837922689033864e-03,5.128289859230239327e-03,5.458830962056475519e-04,2.086242219563250644e-04,8.486836456622401229e-05,4.482432091470126944e-05,2.647803009506626069e-04,1.067862103493754137e-04,4.764673910494881100e-05,2.701235161116385158e-05,2.443426209958239766e-04,1.041469983988983067e-04,4.865085729038577883e-05,2.823020466351788273e-05
4.119999999999999774e-01,8.178114101368480493e-02,5.041504701309043601e-02,2.873758206679571936e-02,1.809062602374543818e-02,4.286802190476782931e-02,2.337412573332813340e-02,1.225534579959321364e-02,7.397280078841632009e-03,2.865578211508520295e-02,1.494379720326675931e-02,7.654843511345878551e-03,4.577614855642938262e-03,1.812525183632670844e-01,8.377947779212016610e-02,3.777919634737629540e-02,2.109971128195607323e-02,5.741351502095371623e-02,2.860140455752483921e-02,1.396373199178489906e-02,8.176742784340015543e-03,3.314044629351933779e-02,1.711734307849809011e-02,8.628232013008744691e-03,5.129530145502161735e-03,5.463347657990352867e-04,2.087482730097921560e-04,8.494693208134331051e-05,4.488779233985479110e-05,2.663018967710216824e-04,1.075009620258443463e-04,4.799792752625205340e-05,2.722131961859657585e-05,2.464934356169730758e-04,1.052373677656330060e-04,4.920108640130636238e-05,2.855894098554479738e-05
4.129999999999999782e-01,8.195683758528601870e-02,5.048250331569860416e-02,2.875751930433976394e-02,1.809651695793576889e-02,4.291505612838815431e-02,2.338485842481989943e-02,1.225651246499591569e-02,7.396801243852712052e-03,2.867197658304285884e-02,1.494480451175715305e-02,7.653462289256578524e-03,4.576334185416519422e-03,1.809186700349035559e-01,8.368971483363803199e-02,3.775739726324247453e-02,2.109393776610190077e-02,5.731186850290900803e-02,2.857738515882236527e-02,1.396030873063263712e-02,8.176860928361673331e-03,3.310753022161509740e-02,1.711142428505067412e-02,8.628837846638622369e-03,5.130765354122220935e-03,5.467260580540819238e-04,2.089178550421960147e-04,8.504579618118422398e-05,4.495643635924653471e-05,2.676844743703556801e-04,1.081758897663718415e-04,4.833473568457135607e-05,2.742238458878417528e-05,2.484846859688403663e-04,1.062706257951746835e-04,4.972757454321957997e-05,2.887452117889058380e-05
4.139999999999999791e-01,8.211179444511240710e-02,5.054192970427381915e-02,2.877507835095472616e-02,1.810170814570875517e-02,4.295651580630649446e-02,2.339423346588944547e-02,1.225747689277833542e-02,7.396333217337876589e-03,2.868607089408877625e-02,1.494554172589764723e-02,7.652150348826979379e-03,4.575141986693340330e-03,1.805873214680076000e-01,8.360964932812026129e-02,3.773895172585909480e-02,2.108916698935140235e-02,5.720822032660047296e-02,2.855445469372051154e-02,1.395723064300075957e-02,8.177029137789537314e-03,3.307199658269051323e-02,1.710524429889811321e-02,8.629341834414513621e-03,5.131913700691585582e-03,5.472110053625672994e-04,2.091288546920991797e-04,8.514603815128475822e-05,4.502171774215022024e-05,2.689292306101828049e-04,1.088038804300399577e-04,4.864990345846675868e-05,2.761070933926182622e-05,2.502633295329279896e-04,1.072216737468149395e-04,5.021761343374146980e-05,2.916942827254404063e-05
4.149999999999999800e-01,8.224079636118344916e-02,5.059128674019579275e-02,2.878966340927142931e-02,1.810603092886948692e-02,4.299114441391264224e-02,2.340197414561888747e-02,1.225821306023868774e-02,7.395890361288867329e-03,2.869765064822852457e-02,1.494598415612572589e-02,7.650942357869623678e-03,4.574069545839147370e-03,1.803143652141070696e-01,8.354312360729461429e-02,3.772370626396230608e-02,2.108528677235062612e-02,5.712447752279375263e-02,2.853593256292392619e-02,1.395486973568902701e-02,8.177281886144442333e-03,3.304472278602406388e-02,1.710082576708372992e-02,8.630028288449005658e-03,5.133006470530871064e-03,5.476659318723775711e-04,2.093865655770582948e-04,8.525598906568000691e-05,4.508565382681416824e-05,2.699993607532748968e-04,1.093723229265109668e-04,4.893629531623268391e-05,2.778165381830418509e-05,2.517830846013554874e-04,1.080678526069774720e-04,5.065915105030897679e-05,2.943625008664810060e-05
4.159999999999999809e-01,8.233901988617703394e-02,5.062876952039106759e-02,2.880074612130978373e-02,1.810933415429612572e-02,4.301786968886103790e-02,2.340786616865908956e-02,1.225870936922244733e-02,7.395490671397289550e-03,2.870641540907590411e-02,1.494614037410642998e-02,7.649880314511556950e-03,4.573149963503871616e-03,1.800609266022464849e-01,8.349106902178117517e-02,3.771298418566007560e-02,2.108272454392495429e-02,5.704337792414122810e-02,2.851952907591037353e-02,1.395297844588783837e-02,8.177569500680116274e-03,3.301618843168115797e-02,1.709636464725063087e-02,8.630573314896462095e-03,5.133954808044886679e-03,5.479232536378981925e-04,2.096825040356456481e-04,8.539105403040819537e-05,4.515553550557693813e-05,2.708472517722862916e-04,1.098717894661096919e-04,4.919017878662005217e-05,2.793200351033361812e-05,2.529834268399031852e-04,1.087866516916913322e-04,5.104109689167426426e-05,2.966793744821520445e-05
4.169999999999999818e-01,8.240165476863092753e-02,5.065267469733043815e-02,2.880786333500033602e-02,1.811149318224829566e-02,4.303562282277006990e-02,2.341170314776318956e-02,1.225895808962148767e-02,7.395153547146732231e-03,2.871207449981939830e-02,1.494602408627751164e-02,7.649007745643995534e-03,4.572416797014601172e-03,1.798780381943249629e-01,8.345782744004494325e-02,3.770695092401601944e-02,2.108147018298474687e-02,5.698417834107795399e-02,2.850821519960996392e-02,1.395189770202130350e-02,8.177923885358604275e-03,3.299570795702737314e-02,1.709356008574071037e-02,8.631201981102240919e-03,5.134776615671252445e-03,5.474716314561624275e-04,2.097602258133141712e-04,8.546067638162925192e-05,4.520097599252395583e-05,2.713573438245596545e-04,1.102577354402635369e-04,4.939619690050464190e-05,2.805488479885051914e-05,2.537954149007600347e-04,1.093475637227989318e-04,5.134969474996322654e-05,2.985660020122856838e-05
4.179999999999999827e-01,8.242341336923675321e-02,5.066097408118981626e-02,2.881041427876810529e-02,1.811233446796317592e-02,4.304333260665326594e-02,2.341327830519918107e-02,1.225895079918606044e-02,7.394898064048719896e-03,2.871436348622565665e-02,1.494565783505127227e-02,7.648370165389915126e-03,4.571904071857390596e-03,1.797329947425150842e-01,8.344496437305391756e-02,3.770698773772913209e-02,2.108196074381354229e-02,5.693215160271989511e-02,2.850021826052169527e-02,1.395148717233502846e-02,8.178323005381616523e-03,3.297506490546793512e-02,1.709090090104301018e-02,8.631650916289909659e-03,5.135397949219937773e-03,5.461639710270057733e-04,2.096009925302761193e-04,8.547622466900363586e-05,4.522797757045743020e-05,2.714086354616173551e-04,1.104773106186603566e-04,4.953664699696076914e-05,2.814287561648552352e-05,2.541231445799489578e-04,1.097078617894300723e-04,5.156779929965993651e-05,2.999342784700137702e-05
4.189999999999999836e-01,8.239849279406377680e-02,5.065144728655412987e-02,2.880776138506350309e-02,1.811167795424240695e-02,4.303971421438958916e-02,2.341230839344522752e-02,1.225865970399216132e-02,7.394738152936220638e-03,2.871292510137632426e-02,1.494503708344796164e-02,7.648007086771657637e-03,4.571644333406791466e-03,1.796728377918365982e-01,8.345685126862462111e-02,3.771334743543616058e-02,2.108421301637516260e-02,5.690508919582774189e-02,2.849842475150738547e-02,1.395209966349829703e-02,8.178803942653117137e-03,3.296285374051193678e-02,1.709003626510341087e-02,8.632153677274021636e-03,5.135841238713282145e-03,5.440036096184191561e-04,2.092133777063252863e-04,8.544481356799547411e-05,4.523828709144897835e-05,2.709183949773746837e-04,1.104878712047194103e-04,4.959708983267735471e-05,2.818961095789097542e-05,2.539014685895175645e-04,1.098270687936741982e-04,5.167831717676061356e-05,3.006964504558762560e-05
