wavelength,a_Ci_2_Deff_0_4,a_Ci_2_Deff_0_5,a_Ci_2_Deff_0_7,a_Ci_2_Deff_0_9,a_Ci_5_Deff_0_4,a_Ci_5_Deff_0_5,a_Ci_5_Deff_0_7,a_Ci_5_Deff_0_9,a_Ci_8_Deff_0_4,a_Ci_8_Deff_0_5,a_Ci_8_Deff_0_7,a_Ci_8_Deff_0_9,b_Ci_2_Deff_0_4,b_Ci_2_Deff_0_5,b_Ci_2_Deff_0_7,b_Ci_2_Deff_0_9,b_Ci_5_Deff_0_4,b_Ci_5_Deff_0_5,b_Ci_5_Deff_0_7,b_Ci_5_Deff_0_9,b_Ci_8_Deff_0_4,b_Ci_8_Deff_0_5,b_Ci_8_Deff_0_7,b_Ci_8_Deff_0_9,bb_Ci_2_Deff_0_4,bb_Ci_2_Deff_0_5,bb_Ci_2_Deff_0_7,bb_Ci_2_Deff_0_9,bb_Ci_5_Deff_0_4,bb_Ci_5_Deff_0_5,bb_Ci_5_Deff_0_7,bb_Ci_5_Deff_0_9,bb_Ci_8_Deff_0_4,bb_Ci_8_Deff_0_5,bb_Ci_8_Deff_0_7,bb_Ci_8_Deff_0_9
4.959999999999999964e-01,8.934343089509882985e-02,8.925152775801092897e-02,8.862998841769706426e-02,8.761896140997152416e-02,8.356694847208634425e-02,8.224456403465589538e-02,7.930595044853519515e-02,7.623294505443681257e-02,7.933616877194621386e-02,7.708475329470476645e-02,7.256005601438449137e-02,6.824847674826878263e-02,8.335822532244460681e-02,1.054502039749360409e-01,1.461329767080944975e-01,1.815601703716630266e-01,3.360697440242081668e-02,4.185211009711407859e-02,5.632244933952196969e-02,6.816865170557750986e-02,2.239150376961957650e-02,2.751569701544470670e-02,3.612029698839042124e-02,4.275996321762697699e-02,2.187866614097202459e-03,2.390255474275595343e-03,2.662471647852568922e-03,2.770074844988512294e-03,9.843419047979476248e-04,1.068890773908438493e-03,1.172059539452569021e-03,1.199078078777820978e-03,7.687546062252986583e-04,8.331780088507831274e-04,9.046831450821070115e-04,9.152838784742131032e-04
4.969999999999999973e-01,8.675982350607440441e-02,8.669901805076606072e-02,8.615317089200871803e-02,8.522766857172986432e-02,8.124505658902397842e-02,8.001589296669915641e-02,7.726169321695297576e-02,7.436116840517950632e-02,7.722783311107908610e-02,7.511003208430783173e-02,7.082973452780684520e-02,6.672809586636335721e-02,8.305848512868836686e-02,1.051197272017206225e-01,1.457993474643257126e-01,1.812856086934274691e-01,3.341175842457001083e-02,4.164353462663536454e-02,5.612726489662141910e-02,6.802487654183331234e-02,2.216320352934800231e-02,2.726619794158680055e-02,3.586758611053675327e-02,4.253935557668549888e-02,2.180551343424573692e-03,2.382903239039143965e-03,2.656219843466812482e-03,2.765886896510943126e-03,9.731300079496133003e-04,1.056934824281570559e-03,1.159939539923682608e-03,1.187870432014476434e-03,7.525119702226019990e-04,8.157826270172348218e-04,8.867384129844205123e-04,8.981979292370391964e-04
4.979999999999999982e-01,8.410694615306379962e-02,8.407633023054737753e-02,8.360482746942360377e-02,8.276405763337596477e-02,7.885315903758005618e-02,7.771681220125532807e-02,7.514722477522825517e-02,7.242036482378812201e-02,7.504983711007645608e-02,7.306610000664287563e-02,6.903234965240967469e-02,6.514376388316618638e-02,8.275407606380361103e-02,1.047843964485385276e-01,1.454619556518292334e-01,1.810100023383316992e-01,3.321650362020771990e-02,4.143560042610291982e-02,5.593492681041268427e-02,6.788702034155495724e-02,2.193533702757444886e-02,2.701755800638943467e-02,3.561713784373050917e-02,4.232304522471687369e-02,2.173350728038877990e-03,2.375725196121525242e-03,2.650234325649886841e-03,2.762040749495967788e-03,9.620110502907072833e-04,1.045093556858406152e-03,1.147961415036925694e-03,1.176821484766053241e-03,7.363088042706704330e-04,7.984209208547141936e-04,8.688109482208953823e-04,8.811169793280761381e-04
4.989999999999999991e-01,8.138342065746044518e-02,8.138196092859648068e-02,8.098319314650873069e-02,8.022610953820480395e-02,7.638941068549197355e-02,7.534524760017367873e-02,7.296005913748487837e-02,7.040772066511094551e-02,7.279993892094323293e-02,7.095044502426364752e-02,6.716496689977755064e-02,6.349227238876231638e-02,8.246427312030656098e-02,1.044681397245337540e-01,1.451528750904877152e-01,1.807720086880629240e-01,3.302881882153009541e-02,4.123767666981863200e-02,5.575783189811518020e-02,6.776988102356024113e-02,2.171270475339109884e-02,2.677562926005887592e-02,3.537656303994032164e-02,4.211999206570462423e-02,2.166371508386268248e-03,2.368789337532105615e-03,2.644535939640214103e-03,2.758532594328249547e-03,9.510496305389949667e-04,1.033419755095527819e-03,1.136163789355767745e-03,1.165961689832670234e-03,7.202065129503732940e-04,7.811487297112695545e-04,8.509488894698648666e-04,8.640830941576717588e-04
5.000000000000000000e-01,7.858736905608550150e-02,7.861389754584778566e-02,7.828600312642258752e-02,7.761132800890294114e-02,7.385147916907455756e-02,7.289862999641244512e-02,7.069722653714828609e-02,6.831995888199299261e-02,7.047543558352252491e-02,6.876008397312813325e-02,6.522418329416482252e-02,6.176995670317902976e-02,8.217050540796515257e-02,1.041479781790209252e-01,1.448415403455585171e-01,1.805351158133557121e-01,3.284202460150732056e-02,4.104163126631867747e-02,5.558548717766260971e-02,6.766127545388322950e-02,2.149166329102311299e-02,2.653603562713184594e-02,3.514035450328738958e-02,4.192395307721838438e-02,2.159538476173332444e-03,2.362065729513812204e-03,2.639152596019860280e-03,2.755425146972606109e-03,9.402399473121793782e-04,1.021928499204734914e-03,1.124587582505136166e-03,1.155345849802002535e-03,7.042199960550519838e-04,7.639951093558735922e-04,8.331975527581867011e-04,8.471486647910479902e-04
5.010000000000000009e-01,7.572037061331497731e-02,7.577354955725532082e-02,7.551429754292970919e-02,7.492037588894145950e-02,7.124014741676555629e-02,7.037737720313391732e-02,6.835845915324442745e-02,6.615622213684985153e-02,6.807643364814419673e-02,6.649465090244578713e-02,6.320883276689337471e-02,5.997504856520623900e-02,8.189140379796740199e-02,1.038470186719400445e-01,1.445588644906263820e-01,1.803365142151354128e-01,3.266363957169982069e-02,4.085671330783662708e-02,5.543010710756196557e-02,6.757576075745314048e-02,2.127714721672633105e-02,2.630478893375043370e-02,3.491631852197227964e-02,4.174410528736419851e-02,2.152959004469936002e-03,2.355623835391848411e-03,2.634107493053512630e-03,2.752717443135758568e-03,9.296590673952791336e-04,1.010686884409202346e-03,1.113287841717687434e-03,1.145021617744232693e-03,6.884318974251998902e-04,7.470397075805473375e-04,8.156315612516142326e-04,8.303827260732440148e-04
5.020000000000000018e-01,7.279558292763332883e-02,7.287380279124175408e-02,7.268035140194747945e-02,7.216486839357144634e-02,6.856688804050820041e-02,6.779224171193463933e-02,6.595311369319514783e-02,6.392459200806878405e-02,6.561293367000123333e-02,6.416313481213935244e-02,6.112609388349351386e-02,5.811322508495658790e-02,8.160865249458545967e-02,1.035423502309910371e-01,1.442737162609148971e-01,1.801382521952979987e-01,3.248744147882794836e-02,4.067517577779473925e-02,5.528125464580697229e-02,6.750071987495630255e-02,2.106636065203399549e-02,2.607840112717327297e-02,3.469973414712367726e-02,4.157472926311565897e-02,2.146562141818576276e-03,2.349433583516572464e-03,2.629419775871046690e-03,2.750454986477355798e-03,9.193470072892119234e-04,9.997587733012729561e-04,1.102355837498133519e-03,1.135091979566721539e-03,6.729367621986611292e-04,7.303979373627171026e-04,7.983880027872534198e-04,8.139279169941692794e-04
5.030000000000000027e-01,6.982960709681769462e-02,6.993100298669582826e-02,6.979988302982290116e-02,6.935981197816676325e-02,6.584646699692961458e-02,6.515723119131221208e-02,6.349367196627411780e-02,6.163611094687222736e-02,6.309808163276159343e-02,6.177758000987794429e-02,5.898597393855337795e-02,5.619274736984753577e-02,8.133991169834685342e-02,1.032556611924179135e-01,1.440145282917042191e-01,1.799738496892764883e-01,3.232086753933312989e-02,4.050601372661757904e-02,5.515040529188815210e-02,6.744937315691966473e-02,2.086468172474045465e-02,2.586330622010367397e-02,3.449864442767700684e-02,4.142492890034431968e-02,2.140451025837269636e-03,2.343557104038243750e-03,2.625097887070610390e-03,2.748613686174052485e-03,9.094138436874729409e-04,9.892467104958672670e-04,1.091883132434860477e-03,1.125639006399153453e-03,6.578804248604657205e-04,7.142186767958439483e-04,7.816159992273382859e-04,7.979270382029006198e-04
5.040000000000000036e-01,6.683865645095721231e-02,6.696115195092532113e-02,6.688837948574036241e-02,6.652009913763326510e-02,6.309351203127784580e-02,6.248630141048010928e-02,6.099272731054825730e-02,5.930206498615739341e-02,6.054506705721646176e-02,5.935017131116567674e-02,5.679877549059086927e-02,5.422227305681086296e-02,8.106725072090806283e-02,1.029644471664830779e-01,1.437505201737962479e-01,1.798055433485292731e-01,3.215768038764670045e-02,4.034141279334440416e-02,5.502690469720496885e-02,6.740869439814142772e-02,2.066922988038046374e-02,2.565589133364973989e-02,3.430810391714102237e-02,4.128863988168453292e-02,2.134547243286140025e-03,2.337953580315600948e-03,2.621145577754459798e-03,2.747220328909625101e-03,8.998907492666066363e-04,9.792042392351863606e-04,1.081949318704710644e-03,1.116753891510331763e-03,6.433501295737278306e-04,6.986100244950045569e-04,7.654463326677000577e-04,7.825178659379778334e-04
5.050000000000000044e-01,6.383935219145944751e-02,6.398071141818931218e-02,6.396186425295991018e-02,6.366121486504944249e-02,6.032321260117434053e-02,5.979404739738575225e-02,5.846361444316021394e-02,5.693453714771817831e-02,5.796774884096704550e-02,5.689384139202838253e-02,5.457563441854315633e-02,5.221131794761742911e-02,8.080765579151694133e-02,1.026895709141128765e-01,1.435090326395343785e-01,1.796655377499593309e-01,3.200485116909636968e-02,4.018980379255418511e-02,5.492149713748911699e-02,6.739103664600493149e-02,2.048491799628228416e-02,2.546205018365817196e-02,3.413550952065963484e-02,4.117425193708149772e-02,2.128941956702796491e-03,2.332672457705321604e-03,2.617557648647379255e-03,2.746236466953880066e-03,8.908663423300088816e-04,9.697106838836424625e-04,1.072621400552429063e-03,1.108494707170793077e-03,6.294642537856480306e-04,6.836920604909491224e-04,7.499993788817974636e-04,7.678164877967815329e-04
5.060000000000000053e-01,6.084797263972240022e-02,6.100584694738005187e-02,6.103618030727461785e-02,6.079858463327406093e-02,5.755065623656228230e-02,5.709505705952344634e-02,5.591984441669320405e-02,5.454593971436809408e-02,5.538008885685873073e-02,5.442173964407039100e-02,5.232808888438846701e-02,5.016992733158960605e-02,8.054361178071405003e-02,1.024090162633995021e-01,1.432598602242574071e-01,1.795166578309538852e-01,3.185602888577342834e-02,4.004321003706036441e-02,5.482325193324467938e-02,6.738296641706377488e-02,2.030856653749062504e-02,2.527780306035954869e-02,3.397542788034833144e-02,4.107510303242445371e-02,2.123547463001932735e-03,2.327660683602085154e-03,2.614321798284813866e-03,2.745670418318677843e-03,8.823509542624596944e-04,9.607960204267077236e-04,1.063952836248286500e-03,1.100926396382067478e-03,6.162827449448463751e-04,6.695435258367060834e-04,7.353756641658218667e-04,7.539319550525732695e-04
5.070000000000000062e-01,5.788117492747132942e-02,5.805315782271523728e-02,5.812768988344224619e-02,5.794822125153745174e-02,5.479146727747433165e-02,5.440454277444185804e-02,5.337568341657100007e-02,5.214952704029091057e-02,5.279671338738951142e-02,5.194777754112710200e-02,5.006856759343617652e-02,4.810910166993088988e-02,8.029144757649736563e-02,1.021428374498464103e-01,1.430292640562359774e-01,1.793897930797825890e-01,3.171770431796842871e-02,3.990947105624879920e-02,5.474212111307544953e-02,6.739586689102373962e-02,2.014458378811619793e-02,2.510844181295176711e-02,3.383449795405935739e-02,4.099870450642734143e-02,2.118442625999557641e-03,2.322954410647599596e-03,2.611417780623151615e-03,2.745466987319540152e-03,8.744100545275749993e-04,9.525140480606642890e-04,1.055982663178377462e-03,1.094078784360066978e-03,6.038936343465082504e-04,6.562519820703699609e-04,7.216618189401875424e-04,7.409479117134462134e-04
5.080000000000000071e-01,5.495530787797958672e-02,5.513898064052279169e-02,5.525260759508093811e-02,5.512611289359792277e-02,5.206121970458087861e-02,5.173776804743660668e-02,5.084564467701652851e-02,4.975896813467051150e-02,5.023238623375478329e-02,4.948612978623251335e-02,4.780997771619167891e-02,4.604047762633823454e-02,8.003404340611047774e-02,1.018694802850829556e-01,1.427875736882968927e-01,1.792483003301337252e-01,3.158339362146978663e-02,3.978041571377161773e-02,5.466683142980564153e-02,6.741578918143327492e-02,1.998945483414426780e-02,2.494956116382191294e-02,3.370668734635916264e-02,4.093762897755292424e-02,2.113530283616267373e-03,2.318487991351180985e-03,2.608816136638035434e-03,2.745613871645846693e-03,8.670318936226196821e-04,9.448693668362079853e-04,1.048735238980689046e-03,1.087986598489750802e-03,5.923271472246107805e-04,6.438635546944136093e-04,7.089234613643859064e-04,7.289391181864847500e-04
5.090000000000000080e-01,5.208704741981130815e-02,5.228003238860985669e-02,5.242761768591863714e-02,5.234879438158077103e-02,4.937597254157114618e-02,4.911057411018016766e-02,4.834497139054150239e-02,4.738877733327027941e-02,4.770251644773533528e-02,4.705173102325110185e-02,4.556615255024362016e-02,4.397672068436998816e-02,7.978709368372462196e-02,1.016082161477094431e-01,1.425599971369551355e-01,1.791217747336547317e-01,3.145910862747292730e-02,3.966328459053283101e-02,5.460650648928173923e-02,6.745307161326437317e-02,1.984706355245223833e-02,2.480581088190623312e-02,3.359778548117146185e-02,4.089835947614556266e-02,2.108877231749845330e-03,2.314284329073441025e-03,2.606480844841217812e-03,2.746037283155410361e-03,8.602582847897126753e-04,9.378892141166201776e-04,1.042219390430654431e-03,1.082648008733833392e-03,5.816394067576491616e-04,6.324308878233497917e-04,6.972095389075399705e-04,7.179516944047486388e-04
5.100000000000000089e-01,4.929279279051175522e-02,4.949279761172202530e-02,4.966928063104922297e-02,4.963279422736840973e-02,4.675174372714777093e-02,4.653886323755832000e-02,4.588917088546799056e-02,4.505391432828334541e-02,4.522264949335107892e-02,4.465978461394187055e-02,4.335143370831636561e-02,4.193119325869290592e-02,7.953386523735804514e-02,1.013379426036317560e-01,1.423173855874822757e-01,1.789740868859968359e-01,3.133823306110315732e-02,3.954970556157894057e-02,5.454950075787010771e-02,6.749318704235052202e-02,1.971354728852891397e-02,2.467232987221918555e-02,3.350108292318178943e-02,4.087256854088254510e-02,2.104377370455442955e-03,2.310265649522030926e-03,2.604365120266440882e-03,2.746703006789101911e-03,8.540553218326348093e-04,9.315522774193290331e-04,1.036428658510401635e-03,1.078064540181023281e-03,5.718299070517420283e-04,6.219656824502705966e-04,6.865473764951828201e-04,7.080214444120042430e-04
5.110000000000000098e-01,4.658922238322465992e-02,4.679408892022114685e-02,4.699457115188279688e-02,4.699513404562527530e-02,4.420498381627417650e-02,4.403906240105679576e-02,4.349443608050979765e-02,4.277015776499963617e-02,4.280892039022549805e-02,4.232620606057022061e-02,4.118106958739646550e-02,3.991830337160311853e-02,7.928944790401484810e-02,1.010771838687199026e-01,1.420839378605838754e-01,1.788335846938203799e-01,3.122631982608061255e-02,3.944633707487987112e-02,5.450410892674602964e-02,6.754539911804456620e-02,1.959227148719743655e-02,2.455311690488442763e-02,3.342146622278456547e-02,4.086560115862288706e-02,2.100086416387487130e-03,2.306442594133316891e-03,2.602417595373459833e-03,2.747517962763809315e-03,8.484420058123469475e-04,9.258597242011053479e-04,1.031341034953723581e-03,1.074200689518898339e-03,5.629229559935672832e-04,6.124850259351037433e-04,6.769460132136955388e-04,6.991532993328212174e-04
5.120000000000000107e-01,4.399274590194238166e-02,4.420048910698654021e-02,4.442033194253131034e-02,4.445281170263429282e-02,4.175208493630338386e-02,4.162763652317014867e-02,4.117719664468202229e-02,4.055370887096237942e-02,4.047757224831059764e-02,4.006715020831927432e-02,3.907079770497636634e-02,3.795315860141974112e-02,7.903749714707308804e-02,1.008052942504671923e-01,1.418310392125720631e-01,1.786646726614873060e-01,3.111664299710952680e-02,3.934462981667893183e-02,5.445833026013233852e-02,6.759460199234397504e-02,1.947904463011273027e-02,2.444286461335499691e-02,3.335152472865784284e-02,4.086815826607254759e-02,2.095890542798061265e-03,2.302726589182719705e-03,2.600575140477225707e-03,2.748425997881399994e-03,8.433637457264538638e-04,9.207655753434346082e-04,1.026919506534138037e-03,1.071023599086100547e-03,5.548882471533130240e-04,6.039665058808880126e-04,6.683932898415613239e-04,6.913413952148411527e-04
5.130000000000000115e-01,4.152000056337784573e-02,4.172884873249445292e-02,4.196374656186974139e-02,4.202323712255998100e-02,3.940979960430202045e-02,3.932149553321425545e-02,3.895448315758111291e-02,3.842150887288721395e-02,3.824535023346768703e-02,3.789939512296724988e-02,3.703718610892337004e-02,3.605186077374419179e-02,7.879253561466029177e-02,1.005400975527406399e-01,1.415819434960305101e-01,1.784945306629612816e-01,3.101433789658622139e-02,3.925070657004794267e-02,5.441967794256254154e-02,6.764902133662577255e-02,1.937675206560776978e-02,2.434495436846599581e-02,3.329524976404921177e-02,4.088441276655620932e-02,2.091836046394513361e-03,2.299117890735282235e-03,2.598772825451652838e-03,2.749315706506608864e-03,8.388191303222091669e-04,9.162472615631052928e-04,1.023112801960050083e-03,1.068464245217489415e-03,5.477205542487430592e-04,5.963934773257559274e-04,6.608588110796068593e-04,6.845483633081388825e-04
5.140000000000000124e-01,3.918735444663988543e-02,3.939577865626014974e-02,3.964183743564644868e-02,3.972375017026327781e-02,3.719477854120825655e-02,3.713752717480817145e-02,3.684347907207785600e-02,3.639082708110671915e-02,3.612904178271014732e-02,3.583987842664040913e-02,3.509719980705919978e-02,3.423112447686902510e-02,7.853862017967087883e-02,1.002614253244419329e-01,1.413086100053697336e-01,1.782881597553666597e-01,3.091261638455590141e-02,3.915589963026536169e-02,5.437587179876943178e-02,6.769305634589123377e-02,1.928092988745174971e-02,2.425369317654575349e-02,3.324458337047200146e-02,4.090412519464473734e-02,2.087803419129667225e-03,2.295519602790359066e-03,2.596933974362266272e-03,2.750111318105781695e-03,8.347360958961784613e-04,9.122374911038742427e-04,1.019856259495543734e-03,1.066456988641990237e-03,5.413631603868656814e-04,5.897125538818440843e-04,6.542929916049670860e-04,6.787271965224679583e-04
5.150000000000000133e-01,3.701133844561728392e-02,3.721808387791622486e-02,3.747187725810852132e-02,3.757199643046751913e-02,3.512393089495036841e-02,3.509294667483235652e-02,3.486182812435290740e-02,3.447951950794596321e-02,3.414579851289687579e-02,3.390600470063744043e-02,3.326846123174644065e-02,3.250848835520786517e-02,7.828975141518637604e-02,9.998645946042908350e-02,1.410334345513471477e-01,1.780716883524571248e-01,3.081626123065784456e-02,3.906587703850575299e-02,5.433375131443848177e-02,6.773402141229895035e-02,1.919406037760206657e-02,2.417193269468599637e-02,3.320271625277711192e-02,4.093038186329625572e-02,2.083831893735716909e-03,2.291924416116117563e-03,2.594983514341496836e-03,2.750686489799928497e-03,8.310970659419133219e-04,9.086945836470344947e-04,1.017073945729159764e-03,1.064902851321293574e-03,5.357863125841392463e-04,5.838784190857489826e-04,6.486303932687388380e-04,6.738012216299915083e-04
5.160000000000000142e-01,3.500399687520573677e-02,3.520809249110676276e-02,3.546672078222243285e-02,3.558129625467226775e-02,3.320995604994898820e-02,3.320085962066354757e-02,3.302330657359214133e-02,3.270184276097436171e-02,3.230882006495261471e-02,3.211140519292980666e-02,3.156520605386824857e-02,3.089849104223191950e-02,7.803055836261413303e-02,9.969579738368519739e-02,1.407295490664676740e-01,1.778116924992941550e-01,3.071856276871960667e-02,3.897209094022643927e-02,5.428124495853834525e-02,6.775660362993329855e-02,1.911150158973801833e-02,2.409375999218164865e-02,3.316128959537561344e-02,4.095255873509853067e-02,2.079802874470615230e-03,2.288236161802468041e-03,2.592845177425487369e-03,2.750964666871067756e-03,8.278156367840626287e-04,9.055343540490043549e-04,1.014680198113545977e-03,1.063711566790464776e-03,5.309060987263212149e-04,5.788061204326557787e-04,6.437837560765485769e-04,6.696821543182872099e-04
5.170000000000000151e-01,3.316059966145672167e-02,3.336133276934304115e-02,3.362244873812736401e-02,3.374830168052095347e-02,3.144939684789334333e-02,3.145839805025895525e-02,3.132616985446502744e-02,3.105705783217739546e-02,3.061575244746877686e-02,3.045452478970826424e-02,2.998728659661456519e-02,2.940212160126233487e-02,7.777532468955347666e-02,9.940733243997561253e-02,1.404212842967891839e-01,1.775378056511348335e-01,3.062442488765329193e-02,3.888064168310351870e-02,5.422651220577190401e-02,6.777055376903484696e-02,1.903550294404883839e-02,2.402196405211605781e-02,3.312399265140657245e-02,4.097499133270858518e-02,2.075772778468146749e-03,2.284474441170989811e-03,2.590489716399391705e-03,2.750884270891010893e-03,8.248582057215517009e-04,9.027010971838938559e-04,1.012590598122772075e-03,1.062781994755573108e-03,5.266461415348771061e-04,5.744003250296281877e-04,6.396355255400355865e-04,6.662431394135994367e-04
5.180000000000000160e-01,3.147197320707935397e-02,3.166884429409562440e-02,3.193059492275118760e-02,3.206508935566834695e-02,2.983439531087151916e-02,2.985827359496675409e-02,2.976426214446469681e-02,2.954006974344496050e-02,2.905989138879326236e-02,2.892947275419949227e-02,2.853030987247295175e-02,2.801626614853514746e-02,7.750992760509552160e-02,9.910355823286938481e-02,1.400852721216082064e-01,1.772219828811675835e-01,3.052775123572794638e-02,3.878402395572810163e-02,5.415963277160942141e-02,6.776403109618532594e-02,1.896162804565095991e-02,2.395111500903027157e-02,3.308371417400090414e-02,4.098924419645891964e-02,2.071648457602547153e-03,2.280577671819800523e-03,2.587894727752467535e-03,2.750443630892293254e-03,8.221366691074551017e-04,9.001125871462654221e-04,1.010729939546728753e-03,1.062043239110177766e-03,5.228960652738191351e-04,5.705486429956620718e-04,6.360722521399319847e-04,6.633734766825904062e-04
5.190000000000000169e-01,2.992907713073700293e-02,3.012176828584436916e-02,3.038272088162699558e-02,3.052368665498050859e-02,2.835706293295657890e-02,2.839310010341899310e-02,2.833120121410537956e-02,2.814544714528208202e-02,2.763437467879684487e-02,2.753011594361738992e-02,2.718949732862652874e-02,2.673732048640677095e-02,7.724844684361327485e-02,9.880220283265564452e-02,1.397458687427461377e-01,1.768941963077899915e-01,3.043357144770695785e-02,3.868857255924592481e-02,5.408929380435952700e-02,6.774767738602800737e-02,1.889233308040103379e-02,2.388431649591268510e-02,3.304472123797114885e-02,4.100053416447774213e-02,2.067496708818266499e-03,2.276580224701907525e-03,2.585053461524345567e-03,2.749610860680430126e-03,8.196309133323012933e-04,8.977297668800231310e-04,1.009035131882522404e-03,1.061418439095659309e-03,5.195932267247660745e-04,5.671714415594634670e-04,6.329943288764546113e-04,6.609649416432467712e-04
5.200000000000000178e-01,2.852268856457891577e-02,2.871102732724230278e-02,2.897010557183529733e-02,2.911578117265539722e-02,2.700921503888580044e-02,2.705513104444514511e-02,2.702013674737026305e-02,2.686720688368279819e-02,2.633194250212552920e-02,2.624984522647440949e-02,2.595947496128973853e-02,2.556100623739586408e-02,7.697728517667669357e-02,9.848641423286631780e-02,1.393805981972429109e-01,1.765275063706895631e-01,3.033615991935523226e-02,3.858724983487592936e-02,5.400623081718383678e-02,6.771048692640777023e-02,1.882357029562320080e-02,2.381661996797457270e-02,3.300055324320568667e-02,4.100122720018321842e-02,2.063233212385014777e-03,2.272430149814668246e-03,2.581955105514738801e-03,2.748398153759593586e-03,8.172689813078550794e-04,8.954885130109874799e-04,1.007451668798357977e-03,1.060858522299272001e-03,5.166488942020243608e-04,5.641800254578083424e-04,6.303139742140671320e-04,6.589324463091031587e-04
5.210000000000000187e-01,2.724371558984060859e-02,2.742764985822557233e-02,2.768407316152454722e-02,2.783304072341455382e-02,2.578266163423474991e-02,2.583655775091354273e-02,2.582404382835750550e-02,2.569909067050711593e-02,2.514522169278748248e-02,2.508186346246393805e-02,2.483454795136447874e-02,2.448261994139684650e-02,7.671016494556537335e-02,9.817349144086742752e-02,1.390132875406445423e-01,1.761513135910163785e-01,3.024057863825464418e-02,3.848645155995248507e-02,5.391927399997752807e-02,6.766335399651796090e-02,1.875797894637022678e-02,2.375137053271174359e-02,3.295584328009454333e-02,4.099703784416894314e-02,2.058930126237980187e-03,2.268169663821531165e-03,2.578604980132005037e-03,2.746789437381896241e-03,8.150446030134877876e-04,8.933661587465278973e-04,1.005936344255799241e-03,1.060308396836992994e-03,5.140197815597867233e-04,5.615165534528088328e-04,6.279560206812845281e-04,6.571927649293940422e-04
5.220000000000000195e-01,2.608293124924203343e-02,2.626249974695568645e-02,2.651573090557401979e-02,2.666686863979114697e-02,2.466898694246373938e-02,2.472929157626042873e-02,2.473552398867832902e-02,2.463439025133354332e-02,2.406652858139586570e-02,2.401899416642053892e-02,2.380853173585235905e-02,2.349688888866440645e-02,7.643398223270048142e-02,9.784719568685878999e-02,1.386222934024804732e-01,1.757397053030742839e-01,3.014142985576722181e-02,3.837955489753322458e-02,5.381974485861017177e-02,6.759602528010405509e-02,1.869185006266595866e-02,2.368404429687908513e-02,3.290471885487884773e-02,4.098107302082871356e-02,2.054510456379502609e-03,2.263754775715045783e-03,2.575002267606745204e-03,2.744809650967374587e-03,8.128992272340651798e-04,8.913137546528678880e-04,1.004452569217840043e-03,1.059738718096111610e-03,5.116354916960164523e-04,5.591126878730531781e-04,6.258554555442305154e-04,6.556843440511386182e-04
5.230000000000000204e-01,2.503123752178325334e-02,2.520655057783860453e-02,2.545624747902119900e-02,2.560867649224837783e-02,2.365979297011938307e-02,2.372521534606011895e-02,2.374705552468158593e-02,2.366618612188103876e-02,2.308810830338491743e-02,2.305392645967004744e-02,2.287499015501181371e-02,2.259819143484293608e-02,7.616209283067094937e-02,9.752438147878095265e-02,1.382308814914132711e-01,1.753214571376163766e-01,3.004376963732943370e-02,3.827296623881234344e-02,5.371654201014678526e-02,6.751955013611010692e-02,1.862795515720750555e-02,2.361816609822049023e-02,3.285210031231126232e-02,4.095945501944037864e-02,2.050050229919582381e-03,2.259233793891530454e-03,2.571162484029806353e-03,2.742456945476398015e-03,8.108377205035881231e-04,8.893220658027579982e-04,1.002974064917530128e-03,1.059113753541422818e-03,5.094687842018148219e-04,5.569289575553237068e-04,6.239584112113311315e-04,6.543465304475808110e-04
5.240000000000000213e-01,2.407942622249883979e-02,2.425064210850315372e-02,2.449661610932382660e-02,2.464966229789086749e-02,2.274650200031249139e-02,2.281598802835113626e-02,2.285081533307280199e-02,2.278719187013619751e-02,2.220195839668671206e-02,2.217904419390236831e-02,2.202708607293951681e-02,2.178043188312380612e-02,7.588185705696501304e-02,9.718938619592180916e-02,1.378181873047899797e-01,1.748716121483491759e-01,2.994248816294113255e-02,3.816042715448849515e-02,5.360150260548911250e-02,6.742433936568188735e-02,1.856287460747750584e-02,2.354957754697209471e-02,3.279262958482414420e-02,4.092594910149529447e-02,2.045478411575454587e-03,2.254569075304842327e-03,2.567092952377238689e-03,2.739767220930279003e-03,8.088123238383064387e-04,8.873544154306458589e-04,1.001479102645167320e-03,1.058421176123006732e-03,5.074642580817436983e-04,5.549138502196071521e-04,6.222191974879488731e-04,6.531383976874841199e-04
5.250000000000000222e-01,2.321843239740326026e-02,2.338574332542815715e-02,2.362792212671632752e-02,2.378107399046469617e-02,2.192059054453212447e-02,2.199328637612717186e-02,2.203892108114072906e-02,2.198998775026306252e-02,2.140005906879072911e-02,2.138666239548369513e-02,2.125781437887026143e-02,2.103726028249754826e-02,7.560625796625990158e-02,9.685860845881061332e-02,1.374068893378025125e-01,1.744182761765362688e-01,2.984260154624310962e-02,3.804830874498450755e-02,5.348352232808293444e-02,6.732149995710079438e-02,1.849946416975924851e-02,2.348192251280067921e-02,3.273143027293892726e-02,4.088698122676483193e-02,2.040873546278234793e-03,2.249813326630226151e-03,2.562817184758814371e-03,2.736750414171802790e-03,8.068365083886509586e-04,8.854121263978936970e-04,9.999551397757427008e-04,1.057641568142321823e-03,5.056074727879973770e-04,5.530427602440191135e-04,6.206016677469469592e-04,6.520186644765994799e-04
