wavelength,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_2_Deff_48,a_Ci_2_Deff_60,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_5_Deff_48,a_Ci_5_Deff_60,a_Ci_8_Deff_12,a_Ci_8_Deff_24,a_Ci_8_Deff_48,a_Ci_8_Deff_60,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_2_Deff_48,b_Ci_2_Deff_60,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_5_Deff_48,b_Ci_5_Deff_60,b_Ci_8_Deff_12,b_Ci_8_Deff_24,b_Ci_8_Deff_48,b_Ci_8_Deff_60,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_2_Deff_48,bb_Ci_2_Deff_60,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_5_Deff_48,bb_Ci_5_Deff_60,bb_Ci_8_Deff_12,bb_Ci_8_Deff_24,bb_Ci_8_Deff_48,bb_Ci_8_Deff_60
4.099999999999999756e-01,4.808714779475110890e-02,2.802705083241271294e-02,1.787609169399672487e-02,1.623217169677205682e-02,2.298019554249693813e-02,1.219404271810482950e-02,7.399060554356039210e-03,6.661356987324942511e-03,1.486892485370444952e-02,7.674456786828562013e-03,4.602713146454002167e-03,4.136547515898540001e-03,8.678751462489144031e-02,3.862945051978377425e-02,2.134959872692005628e-02,1.892310606446049800e-02,2.933322702282421118e-02,1.410273619660607804e-02,8.194866013758400972e-03,7.331010059076924559e-03,1.732849318582694101e-02,8.641692877728418890e-03,5.112450054716203944e-03,4.586512263623419156e-03,2.127160541102992772e-04,8.528414100691200336e-05,4.429727720453664801e-05,3.881174767078208256e-05,9.596075328855345162e-05,4.207029311052282091e-05,2.360248679029737073e-05,2.100794752145640758e-05,8.597994401767602610e-05,3.951873157823863875e-05,2.275759973915977543e-05,2.034471832734782338e-05
4.109999999999999765e-01,4.810713722953034732e-02,2.803342264360522001e-02,1.787818491801516224e-02,1.623374617212812454e-02,2.298501401047150366e-02,1.219484393117505408e-02,7.399032279782063667e-03,6.661254266146985660e-03,1.486987348286586755e-02,7.674080286883705818e-03,4.602256805950943885e-03,4.136103895126818503e-03,8.676367198660801805e-02,3.862521231185368081e-02,2.134867254455351943e-02,1.892250729784253349e-02,2.932213436978166332e-02,1.410139944924013872e-02,8.194979492171317395e-03,7.331228161037668840e-03,1.732438846754930442e-02,8.641785495173392659e-03,5.112975751370795949e-03,4.587042896992995014e-03,2.128679423410455209e-04,8.531931058514126518e-05,4.431819428574769866e-05,3.883146043215904866e-05,9.627193743649774499e-05,4.220843502313760250e-05,2.368086766581252361e-05,2.107789169927683058e-05,8.640749892202645617e-05,3.972646844309973206e-05,2.287941650845616199e-05,2.045389484540819681e-05
4.119999999999999774e-01,4.811914750647111605e-02,2.803726550133153056e-02,1.787948780442855795e-02,1.623474017118212848e-02,2.298835407783663201e-02,1.219537735269951746e-02,7.398982457341780894e-03,6.661151995868098627e-03,1.487046084837136822e-02,7.673728348996178630e-03,4.601864113113811501e-03,4.135723776326701712e-03,8.674986999050798842e-02,3.862465119607728231e-02,2.134888141980813281e-02,1.892273781653231596e-02,2.931203485453858990e-02,1.410046999571492980e-02,8.195178389923932563e-03,7.331495056497820684e-03,1.731988590063981287e-02,8.641797636521069900e-03,5.113437267328722717e-03,4.587511531935163298e-03,2.130312989160864094e-04,8.537376312781892295e-05,4.434682922765548636e-05,3.885680028734707456e-05,9.653171282397225391e-05,4.232672856542523526e-05,2.374890894777699022e-05,2.113874189330717732e-05,8.677226859076893133e-05,3.990663518745484644e-05,2.298573135086965340e-05,2.054926693015994780e-05
4.129999999999999782e-01,4.812406142051736668e-02,2.803887874338297642e-02,1.788009787555344329e-02,1.623522600971102556e-02,2.299033667878330051e-02,1.219566347075064575e-02,7.398911856774326168e-03,6.661049220442103423e-03,1.487070191601825436e-02,7.673393350523709591e-03,4.601527394069717183e-03,4.135399896195055339e-03,8.674538761952829691e-02,3.862622114768756582e-02,2.134971828335253605e-02,1.892342944784492983e-02,2.930562133753127074e-02,1.410011768580370431e-02,8.195461602116798500e-03,7.331805354377415700e-03,1.731720891635714354e-02,8.642044723881319238e-03,5.113895102874348175e-03,4.587959181222659236e-03,2.132614392017076802e-04,8.545423158659924787e-05,4.438191701158181613e-05,3.888624463656894376e-05,9.675575765692950945e-05,4.243152876896597118e-05,2.380903175142970733e-05,2.119241801862488552e-05,8.707949614160887333e-05,4.006223443026648299e-05,2.307820136219527755e-05,2.063228706472074064e-05
4.139999999999999791e-01,4.812278046772257289e-02,2.803854937709508027e-02,1.788010406161117880e-02,1.623526884498803155e-02,2.299112786163881594e-02,1.219573462153531254e-02,7.398824353802593151e-03,6.660947165587243098e-03,1.487063160033161302e-02,7.673072251208615940e-03,4.601240115387334600e-03,4.135125785119240366e-03,8.674858024436742088e-02,3.863067432579381927e-02,2.135144776974138778e-02,1.892477306860225125e-02,2.930003557912705392e-02,1.410012127985713418e-02,8.195822827899931079e-03,7.332161657356219171e-03,1.731423924731127773e-02,8.642244910166879679e-03,5.114307275574872177e-03,4.588361358545936866e-03,2.135361171681755897e-04,8.553622691680963139e-05,4.441449507392017843e-05,3.891317954899262214e-05,9.695629384475360824e-05,4.252432228397058292e-05,2.386169331980575933e-05,2.123934743050051471e-05,8.733599834151595926e-05,4.019567805358541696e-05,2.315816142479522024e-05,2.070415728783234251e-05
4.149999999999999800e-01,4.811608253354203446e-02,2.803650668671987811e-02,1.787957720165844755e-02,1.623492073480962625e-02,2.299087814045034858e-02,1.219561679242154272e-02,7.398721694798835249e-03,6.660845470174618296e-03,1.487028154463752513e-02,7.672761343563715836e-03,4.600995565246823391e-03,4.134894842294144224e-03,8.675842631635659330e-02,3.863657140191048556e-02,2.135360524461934334e-02,1.892643223458117044e-02,2.929739736903458694e-02,1.410058026665578050e-02,8.196250812762696097e-03,7.332552549645755119e-03,1.731281618236969397e-02,8.642655687831526934e-03,5.114723752849161323e-03,4.588752280634643757e-03,2.138633221113085279e-04,8.563339412166339035e-05,4.444941975720136980e-05,3.894118221736381604e-05,9.713811806218970799e-05,4.260725328824804879e-05,2.390790492005407828e-05,2.128040418737750273e-05,8.754921761266569187e-05,4.030997844410080246e-05,2.322717717341087391e-05,2.076625612319695199e-05
4.159999999999999809e-01,4.810494486445739126e-02,2.803303558361209397e-02,1.787860020076986398e-02,1.623424153259881569e-02,2.298979004879198040e-02,1.219534782658975892e-02,7.398608415537714575e-03,6.660745682199125349e-03,1.486971320435336377e-02,7.672463471063910995e-03,4.600788553841594734e-03,4.134701503767366539e-03,8.677326366551572912e-02,3.864448125740222589e-02,2.135639264023403081e-02,1.892855209162643687e-02,2.929493592130155005e-02,1.410121111392444691e-02,8.196712802993871144e-03,7.332960539582510963e-03,1.731093356345865877e-02,8.642982116059291092e-03,5.115094164683419396e-03,4.589100867535815358e-03,2.142128875253456713e-04,8.576062308902944746e-05,4.449618394103224168e-05,3.897801898838440391e-05,9.731031089764949121e-05,4.268680301870843112e-05,2.395055910157273705e-05,2.131792596045615075e-05,8.772778533769339069e-05,4.040972409247194823e-05,2.328749005341393107e-05,2.082048723045867047e-05
4.169999999999999818e-01,4.809045419850276060e-02,2.802850219790400943e-02,1.787729085663057951e-02,1.623331829942341667e-02,2.298806951605141674e-02,1.219496979086701939e-02,7.398490749866537541e-03,6.660650638777866270e-03,1.486899038855764299e-02,7.672182643383262945e-03,4.600614277497732524e-03,4.134540489506443109e-03,8.679276343189522291e-02,3.865333007170861090e-02,2.135945888645441118e-02,1.893087829581093298e-02,2.929455549147893384e-02,1.410212235964002948e-02,8.197206804313114659e-03,7.333381668164504555e-03,1.731014793523766998e-02,8.643435393126504968e-03,5.115458928256145371e-03,4.589434916811845067e-03,2.142665325953813018e-04,8.580108719530481014e-05,4.451583868882408817e-05,3.899470147897570236e-05,9.743562665058465863e-05,4.275357535967844815e-05,2.398748547958465670e-05,2.135051524246168631e-05,8.786703632880277681e-05,4.049531323205941488e-05,2.334008356732826227e-05,2.086783930105351096e-05
4.179999999999999827e-01,4.807325166260799365e-02,2.802308132233181232e-02,1.787569856118833428e-02,1.623218645402844246e-02,2.298591544203730866e-02,1.219452174010769892e-02,7.398373829356243159e-03,6.660562339460017467e-03,1.486818553884350011e-02,7.671924850895744594e-03,4.600468407799557062e-03,4.134406846119144559e-03,8.681578090242784984e-02,3.866369910443161889e-02,2.136299945239322762e-02,1.893355044326944930e-02,2.929399721569632062e-02,1.410313400955342904e-02,8.197726880875211980e-03,7.333817576525805682e-03,1.730877479904856589e-02,8.643788587984214608e-03,5.115784935442594002e-03,4.589735555672934918e-03,2.140625501232647568e-04,8.579461251474488292e-05,4.452584386586957505e-05,3.900485200463429199e-05,9.747758660019618091e-05,4.279898204565137478e-05,2.401700440161002800e-05,2.137717886565435239e-05,8.795165889056347339e-05,4.056411110548670859e-05,2.338512575984189897e-05,2.090872524493491168e-05
4.189999999999999836e-01,4.805393894137782729e-02,2.801697884217700663e-02,1.787389142896604263e-02,1.623089660412982069e-02,2.298345256123511884e-02,1.219402369250734315e-02,7.398257755200620886e-03,6.660479218328409570e-03,1.486734347264668729e-02,7.671689585156607830e-03,4.600344951917654211e-03,4.134294444705591091e-03,8.684199987060250980e-02,3.867460244624255916e-02,2.136669164224374098e-02,1.893633483986279994e-02,2.929504536465613387e-02,1.410435192589669894e-02,8.198270969290388094e-03,7.334264144345438441e-03,1.730830371309197493e-02,8.644257294255682997e-03,5.116115809107782582e-03,4.590033092500557001e-03,2.136281204319936098e-04,8.575270664859077261e-05,4.452954948523072683e-05,3.901085644060590116e-05,9.741509765189185048e-05,4.281940163869557981e-05,2.403895989247958447e-05,2.139803625933081154e-05,8.796892805015528796e-05,4.061402225205790412e-05,2.342297821738329014e-05,2.094370760670534272e-05
