wavelength,a_Ci_2_Deff_2,a_Ci_2_Deff_6,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_5_Deff_2,a_Ci_5_Deff_6,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_24_Deff_2,a_Ci_24_Deff_6,a_Ci_24_Deff_12,a_Ci_24_Deff_24,b_Ci_2_Deff_2,b_Ci_2_Deff_6,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_5_Deff_2,b_Ci_5_Deff_6,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_24_Deff_2,b_Ci_24_Deff_6,b_Ci_24_Deff_12,b_Ci_24_Deff_24,bb_Ci_2_Deff_2,bb_Ci_2_Deff_6,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_5_Deff_2,bb_Ci_5_Deff_6,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_24_Deff_2,bb_Ci_24_Deff_6,bb_Ci_24_Deff_12,bb_Ci_24_Deff_24
4.099999999999999756e-01,8.985730016392434738e-02,6.063793886434926117e-02,4.119994667680769440e-02,2.562963508608025881e-02,6.592533829608615559e-02,3.617808987714318802e-02,2.142183132591604644e-02,1.184229498553769286e-02,5.301280626526486128e-02,2.583053685164227176e-02,1.436926650870569769e-02,7.622466028579117855e-03,3.630239813401027749e-01,2.098680700710963132e-01,9.510130461661987777e-02,4.132501682963123785e-02,1.219981809534974315e-01,6.761004539481416109e-02,3.178384866525311298e-02,1.465811102844464739e-02,6.924201700677105886e-02,3.740970650886238369e-02,1.832157617934673452e-02,8.811841325027986241e-03,2.227911661182405655e-03,6.240111372768478203e-04,2.390897688763100599e-04,9.261687515053097775e-05,8.539630507275850109e-04,2.167128350662068383e-04,8.353512222903537049e-05,3.491331673041108655e-05,6.052263072370821792e-04,1.513924670716031314e-04,6.010732206975856370e-05,2.636325713972506880e-05
4.109999999999999765e-01,9.078806871683248181e-02,6.109452510131802017e-02,4.142111195439582283e-02,2.571290224816996650e-02,6.650398180504588086e-02,3.636036302377451679e-02,2.148379733273998726e-02,1.185830092977146512e-02,5.340094855221087788e-02,2.591996273758096631e-02,1.439277532375866572e-02,7.626575043491051059e-03,3.614125294330989280e-01,2.092039822823603679e-01,9.484992438280442917e-02,4.123874612428844733e-02,1.213467315128636814e-01,6.730994304427263819e-02,3.169292474360049100e-02,1.463671225128323518e-02,6.892361386743518781e-02,3.725342511028705700e-02,1.827835550546714691e-02,8.803698752476898926e-03,2.223980393671186762e-03,6.220187512992603326e-04,2.380705443761414709e-04,9.226701966133281309e-05,8.554544882947366343e-04,2.173323124514053915e-04,8.379809032017943580e-05,3.506439085632772631e-05,6.090081604776857943e-04,1.527523264971113062e-04,6.072984738378729897e-05,2.667408648250285636e-05
4.119999999999999774e-01,9.172650666700016275e-02,6.155237182413753061e-02,4.164194916732026630e-02,2.579565885095245342e-02,6.708393816945612542e-02,3.654152018825425341e-02,2.154495650957995168e-02,1.187396975576313074e-02,5.378822956046766524e-02,2.600824872990437076e-02,1.441574331104593723e-02,7.630493190753775967e-03,3.595286421655427556e-01,2.085096680938408609e-01,9.459950045638791660e-02,4.115379639873344847e-02,1.206082337756803902e-01,6.699806074398809153e-02,3.160173610431702557e-02,1.461566820605466471e-02,6.856221145154479946e-02,3.709084431455168807e-02,1.823472191276498747e-02,8.795667270844326202e-03,2.219103929986530974e-03,6.199639405322216173e-04,2.371481932370118277e-04,9.198434391417134397e-05,8.567308017756319893e-04,2.179110875135073131e-04,8.405948226283237320e-05,3.522096095672560889e-05,6.126638732396642254e-04,1.541081851762906652e-04,6.136081942532183530e-05,2.699298951127918409e-05
4.129999999999999782e-01,9.264207932706092219e-02,6.199645635296466284e-02,4.185524541490592831e-02,2.587521285488079970e-02,6.764681675647693515e-02,3.671569406214847398e-02,2.160335377548424501e-02,1.188881325435141648e-02,5.416248279447304081e-02,2.609256943788266364e-02,1.443743923000857104e-02,7.634097183282029589e-03,3.579038331643179527e-01,2.078549494153300314e-01,9.435626146308551121e-02,4.107138789769494702e-02,1.199661707731676519e-01,6.670689888179455462e-02,3.151473483345246240e-02,1.459552249108599445e-02,6.825450500641883078e-02,3.694140627383373648e-02,1.819384955318632119e-02,8.788152240423280706e-03,2.212830270104944753e-03,6.180545586047496301e-04,2.363715602182955042e-04,9.174981497335906692e-05,8.575555307626078804e-04,2.184654145636824986e-04,8.433608410786810428e-05,3.538601573332630663e-05,6.159958375325187479e-04,1.554282281322552097e-04,6.199127442356194178e-05,2.731430767583879253e-05
4.139999999999999791e-01,9.350335954222310786e-02,6.241225487467050304e-02,4.205411903949364538e-02,2.594903439867973088e-02,6.817459480912041458e-02,3.687763419820989930e-02,2.165730383049249697e-02,1.190242571936852602e-02,5.451213669330573497e-02,2.617048546779785628e-02,1.445727040933376256e-02,7.637300961226086218e-03,3.561030382478572176e-01,2.072119914998397094e-01,9.413015899267936082e-02,4.099588764359281962e-02,1.192762012754327028e-01,6.642235529962009499e-02,3.143300776006263675e-02,1.457701938592953321e-02,6.792271633507342143e-02,3.679517221092040019e-02,1.815519814837466411e-02,8.781247446558315337e-03,2.205460309905187249e-03,6.164516310978679315e-04,2.357041121596427304e-04,9.153527210444493002e-05,8.579405898235798042e-04,2.190396486792214501e-04,8.462608198813749687e-05,3.555153355835187105e-05,6.188829687517946728e-04,1.566989282822509359e-04,6.260843004914769477e-05,2.762875333401861692e-05
4.149999999999999800e-01,9.428169854428597452e-02,6.278602206859493218e-02,4.223199473158954775e-02,2.601475092232431036e-02,6.865079276088432991e-02,3.702253346008282930e-02,2.170527676854353688e-02,1.191444604775638433e-02,5.482667010998315549e-02,2.623981483383339836e-02,1.447472658116285074e-02,7.640039381288144665e-03,3.545788659123610409e-01,2.066419474600172113e-01,9.392681793835729043e-02,4.092828179077962619e-02,1.186928872485233238e-01,6.617193565584696124e-02,3.136020425808593026e-02,1.456055556066099960e-02,6.764722382571362880e-02,3.666825397180960983e-02,1.812132925568513478e-02,8.775253185746921536e-03,2.196519705324940890e-03,6.149957910642656501e-04,2.352018268094290953e-04,9.137578175726356359e-05,8.576675205253571918e-04,2.195841640582427568e-04,8.492109407058021911e-05,3.571388770423412397e-05,6.211453702241501954e-04,1.578721671503065715e-04,6.319382830897440494e-05,2.792676071545764673e-05
4.159999999999999809e-01,9.494733594397786192e-02,6.310470727685058012e-02,4.238287716554789419e-02,2.607021036613728360e-02,6.905907459843087237e-02,3.714605374691422324e-02,2.174594630892105751e-02,1.192457296652699346e-02,5.509590980479878164e-02,2.629866410083128714e-02,1.448939654740866168e-02,7.642272321668114321e-03,3.529577914827061735e-01,2.061214506487421549e-01,9.375505452818475027e-02,4.087234832084107872e-02,1.180921464136323179e-01,6.594299023006786054e-02,3.129698577774345236e-02,1.454666794310490764e-02,6.736086325965320865e-02,3.655152526608378138e-02,1.809149938704125715e-02,8.770159295661803661e-03,2.186180625166353388e-03,6.133591844670188697e-04,2.347938975436272434e-04,9.128417533375470579e-05,8.567001619430433465e-04,2.200410555238937809e-04,8.521507476353637521e-05,3.587373671116934388e-05,6.226434942032774578e-04,1.588932368186872035e-04,6.373062812737262611e-05,2.820075124320181291e-05
4.169999999999999818e-01,9.547246002052339753e-02,6.335578550804782383e-02,4.250121789966004870e-02,2.611350665927617692e-02,6.938407800670134962e-02,3.724405105404542116e-02,2.177808888169290372e-02,1.193254359732445931e-02,5.531032861214767171e-02,2.634525460788399859e-02,1.450091175391647960e-02,7.643972241194093090e-03,3.516343007064339776e-01,2.057069409054226305e-01,9.362091871763533746e-02,4.082922912567447243e-02,1.176074292924820519e-01,6.576011707957035712e-02,3.124682652697963539e-02,1.453577736302816455e-02,6.713220782437012701e-02,3.645896921836225962e-02,1.806797081599140556e-02,8.766232112160177517e-03,2.174321942976576490e-03,6.109017819924925270e-04,2.340650048000378521e-04,9.108707159962983410e-05,8.549010623352225205e-04,2.202333468023868199e-04,8.542955578670120582e-05,3.600383884230760087e-05,6.232445887087179623e-04,1.596577004705358293e-04,6.417583106121535692e-05,2.843412323527553633e-05
4.179999999999999827e-01,9.582786160018197386e-02,6.352604592840596642e-02,4.258084910729635630e-02,2.614243873716669275e-02,6.961007118040594965e-02,3.731237454624025673e-02,2.180045685010045461e-02,1.193808133764769595e-02,5.546027588004323605e-02,2.637784738179687477e-02,1.450891413914587660e-02,7.645113387961199880e-03,3.502823228779778919e-01,2.053798232907229349e-01,9.353309402491431779e-02,4.080248526611389426e-02,1.171306382146353603e-01,6.561280317905933412e-02,3.121058332675160155e-02,1.452843378569131268e-02,6.690261352752507884e-02,3.638280557433837964e-02,1.805021283198618778e-02,8.763499941142505190e-03,2.161645348391379347e-03,6.077711303753390026e-04,2.332598778549582785e-04,9.091494102675883949e-05,8.523468124260496397e-04,2.200578492495230379e-04,8.552304296368913941e-05,3.609212045190547501e-05,6.228744361574017939e-04,1.600655719187571511e-04,6.448448152026201919e-05,2.860981006416232132e-05
4.189999999999999836e-01,9.598559937951156584e-02,6.360225248481710114e-02,4.261575174810913746e-02,2.615490695296931317e-02,6.972158903161777832e-02,3.734659309326399113e-02,2.181168031265199800e-02,1.194087540376643532e-02,5.553616229362481893e-02,2.639453912718155160e-02,1.451298279388059040e-02,7.645653319516627217e-03,3.492519103313889706e-01,2.051925068561147314e-01,9.349795701872418152e-02,4.079350391261344494e-02,1.167799337890385453e-01,6.552395377470697502e-02,3.119169059973913097e-02,1.452507606012985557e-02,6.673245171344489857e-02,3.633598228312351353e-02,1.804043369168771907e-02,8.762237248568897213e-03,2.148911091408272321e-03,6.041877966036202606e-04,2.324538773047628586e-04,9.078122923361036224e-05,8.491452392321140880e-04,2.194644982990344927e-04,8.547373405283879030e-05,3.613173473756580204e-05,6.215393552976740399e-04,1.600420254882317476e-04,6.461953700150685953e-05,2.871328652140525247e-05
4.199999999999999845e-01,9.591613017714112344e-02,6.357093019903159448e-02,4.259976179615122815e-02,2.614868423450381063e-02,6.970221560541385586e-02,3.734200505442857032e-02,2.181029275332968878e-02,1.194058559119095045e-02,5.552770237660442643e-02,2.639323156641305845e-02,1.451263314483304187e-02,7.645533096522220268e-03,3.482545556829098055e-01,2.051286719723283136e-01,9.352348481948506709e-02,4.080565540816166736e-02,1.164605419088297206e-01,6.548509615921559168e-02,3.119123312441476545e-02,1.452628598816929281e-02,6.657046432505661637e-02,3.631217646835158130e-02,1.803832919900244178e-02,8.762501784759842843e-03,2.137523525501458001e-03,6.004732499642039803e-04,2.315541430378756783e-04,9.064226474307833449e-05,8.456111408628132946e-04,2.185154324228879067e-04,8.526811846313152722e-05,3.611215892235111833e-05,6.193184547712347714e-04,1.595730679510543818e-04,6.455607082347110772e-05,2.873161227941573953e-05
4.209999999999999853e-01,9.562188402707738621e-02,6.343277195125662793e-02,4.253324765789497086e-02,2.612389533506317280e-02,6.955311809493811004e-02,3.729872086735039338e-02,2.179634546117573124e-02,1.193723007289330951e-02,5.543564241082510335e-02,2.637394598999950185e-02,1.450787160278306509e-02,7.644756007831078615e-03,3.475807536230605121e-01,2.052183121960906576e-01,9.360797660784207774e-02,4.083771716505019828e-02,1.162687532040981020e-01,6.551044476081520351e-02,3.121023635614464387e-02,1.453198172805043181e-02,6.646707573838096794e-02,3.632020164555215674e-02,1.804506176201441797e-02,8.764394960127978862e-03,2.128541123732967735e-03,5.973182115340499362e-04,2.305255708176387681e-04,9.040860087289228752e-05,8.421264678582857576e-04,2.174172819939013427e-04,8.492892396411783269e-05,3.602721383860855590e-05,6.165023586715452641e-04,1.587774917662780909e-04,6.431199651880957003e-05,2.866404368877283667e-05
4.219999999999999862e-01,9.522838995796872874e-02,6.324692287302860483e-02,4.244401324973973155e-02,2.609074692265247325e-02,6.934639436384955336e-02,3.723796905998409679e-02,2.177668068516438321e-02,1.193247547570894240e-02,5.530629889313253000e-02,2.634647911054734115e-02,1.450107186923088251e-02,7.643667868489368786e-03,3.468468432904260879e-01,2.053533938266428327e-01,9.371945219972815933e-02,4.087941694431832668e-02,1.160659432060483082e-01,6.555423538487994972e-02,3.123719149246700216e-02,1.453973484128778804e-02,6.635447333136619552e-02,3.633631654216838702e-02,1.805497897586126263e-02,8.766958625938880631e-03,2.122634868723452962e-03,5.959448935983780718e-04,2.300862602832925920e-04,9.025750798728797647e-05,8.394134990246856229e-04,2.166147986318330389e-04,8.465515204815686988e-05,3.593652207508766567e-05,6.139597012501815882e-04,1.580254889790786148e-04,6.404620786170042994e-05,2.856956011835752200e-05
